photo_ids,lats,longs,names,localities,neighbourhoods,regions
50942928438,66.543536,25.847751,041.365,Rovaniemi,Nivavaara,Lapland
50850068581,66.724228,26.741237,Arctic Lapland Rally 2021,Kemijärvi,Sammale,Lapland
50850161502,66.724160,26.741344,Arctic Lapland Rally 2021,Kemijärvi,Sammale,Lapland
50850063001,66.673054,26.548032,Arctic Lapland Rally 2021,Rovaniemi,Nampa,Lapland
50842727767,66.724220,26.741130,Arctic Lapland Rally 2021,Kemijärvi,Sammale,Lapland
50841917533,66.673148,26.548376,Arctic Lapland Rally 2021,Rovaniemi,Nampa,Lapland
50842641281,66.673131,26.547431,Arctic Lapland Rally 2021,Rovaniemi,Nampa,Lapland
50842726322,66.673059,26.548086,Arctic Lapland Rally 2021,Rovaniemi,Nampa,Lapland
50733994742,67.019812,26.395372,Down low,Rovaniemi,Käyrämö,Lapland
50732436986,66.608948,25.952614,"Rovaniemi, Lapland",Rovaniemi,,Lapland
50604061491,66.543502,25.846952,VKM82 - 14 - IMG_0903,Rovaniemi,Nivavaara,Lapland
50481886712,67.159494,26.912661,Magical Night,Sodankylä,Luosto,Lapland
50404269458,68.122475,27.371070,B1019798 Pyhä-Nattanen,Sodankylä,Vuotso,Lapland
50401764526,66.543984,25.846302,"Lehtimäki Tilausajot, Santa Claus Village,  Rovaniemi.",Rovaniemi,Nivavaara,Lapland
50345779858,67.200077,26.808736,Autumn Colors at Luosto,Sodankylä,Torvinen,Lapland
50176079628,67.799209,26.779496,Laponie / Finlande,Sodankylä,Peurasuvanto,Lapland
50175976388,66.543532,25.846431,Santa Claus Village,Rovaniemi,Nivavaara,Lapland
50175962748,66.543566,25.847160,Santa Claus Village,Rovaniemi,Nivavaara,Lapland
50165505751,67.118335,26.935311,North of Europe 2020_062,Sodankylä,Luosto,Lapland
50165505741,67.118335,26.935311,North of Europe 2020_061,Sodankylä,Luosto,Lapland
50165762477,67.118335,26.935311,North of Europe 2020_059,Sodankylä,Luosto,Lapland
50164970653,67.118335,26.935311,North of Europe 2020_057,Sodankylä,Luosto,Lapland
50164970663,67.118335,26.935311,North of Europe 2020_058,Sodankylä,Luosto,Lapland
50164970643,67.119770,26.940547,North of Europe 2020_056,Sodankylä,Luosto,Lapland
50165505676,66.543519,25.847042,North of Europe 2020_052,Rovaniemi,Nivavaara,Lapland
50165505686,66.543519,25.847042,North of Europe 2020_055,Rovaniemi,Nivavaara,Lapland
50164970603,66.543519,25.847042,North of Europe 2020_053,Rovaniemi,Nivavaara,Lapland
50165505656,66.543519,25.847042,North of Europe 2020_051,Rovaniemi,Nivavaara,Lapland
50164970583,66.543519,25.847042,North of Europe 2020_050,Rovaniemi,Nivavaara,Lapland
50164970558,66.543519,25.847042,North of Europe 2020_048,Rovaniemi,Nivavaara,Lapland
50165762337,66.543519,25.847042,North of Europe 2020_047,Rovaniemi,Nivavaara,Lapland
50165505631,66.543519,25.847042,North of Europe 2020_049,Rovaniemi,Nivavaara,Lapland
50165762327,66.543519,25.847042,North of Europe 2020_046,Rovaniemi,Nivavaara,Lapland
50165504526,66.543519,25.847042,North of Europe 2020_054,Rovaniemi,Nivavaara,Lapland
50165504556,66.543519,25.847042,North of Europe 2020_045,Rovaniemi,Nivavaara,Lapland
50165761072,67.118335,26.935311,North of Europe 2020_060,Sodankylä,Luosto,Lapland
50080143373,67.023808,27.217808,Summer Storm Approaching,Pelkosenniemi,Pyhähuhta,Lapland
50031739898,66.628524,27.643333,Boloria aquilonaris,Kemijärvi,Isokylä,Lapland
50031630912,66.921422,26.918005,Northern exposure,Kemijärvi,Javarus,Lapland
49956121897,66.618541,26.183966,Z20_1238 LT,Rovaniemi,Vikajärvi,Lapland
49763862422,66.543333,25.843611,20170716_153424,Rovaniemi,Nivavaara,Lapland
49763534411,68.100000,27.120555,20170716_181416,Sodankylä,Vuotso,Lapland
49763005588,66.838055,26.196388,20170716_163918,Rovaniemi,Yli-Nampa,Lapland
49763533986,66.543333,25.841111,20170716_144316,Rovaniemi,Nivavaara,Lapland
49750111273,66.625330,26.218319,Firestarter,Rovaniemi,Vikajärvi,Lapland
49749351102,67.419466,26.713022,overflying Finland,Sodankylä,Kirkonkylä,Lapland
49749350782,67.419466,26.713022,overflying Finland,Sodankylä,Kirkonkylä,Lapland
49748480148,67.151891,26.453813,overflying Finland,Sodankylä,Seipäjärvi,Lapland
49749350282,67.118138,26.417422,overflying Finland,Sodankylä,Vuojärvi,Lapland
49749023101,67.118138,26.417422,overflying Finland,Sodankylä,Vuojärvi,Lapland
49741890571,66.589516,26.125886,Campfire,Rovaniemi,Vikajärvi,Lapland
49741342481,68.213197,27.843447,Cabin under the Stars,Sodankylä,Kakslauttanen,Lapland
49739033168,68.210869,27.816855,Lappi Sunrise,Sodankylä,Kakslauttanen,Lapland
49739019148,66.603636,25.821272,Moonlighter,Rovaniemi,,Lapland
49738957737,66.998158,27.208322,-Pyhä/Luosto-,Pelkosenniemi,Pyhähuhta,Lapland
49730537221,66.618541,26.183969,Z20_1218 LT,Rovaniemi,Vikajärvi,Lapland
49730534341,66.618541,26.183969,Z20_1222 LT,Rovaniemi,Vikajärvi,Lapland
49730852007,66.618541,26.183969,Z20_1239 LT,Rovaniemi,Vikajärvi,Lapland
49726395661,66.557750,25.887333,Northern Lights (www.jmproducciones.es),Rovaniemi,Nivavaara,Lapland
49706793058,66.992469,26.353627,,Rovaniemi,Käyrämö,Lapland
49706790908,66.994011,26.356761,,Rovaniemi,Käyrämö,Lapland
49707646032,66.993011,26.354294,,Rovaniemi,Käyrämö,Lapland
49707644202,67.279755,26.688075,,Sodankylä,Takala,Lapland
49706788538,67.279188,26.687763,,Sodankylä,Takala,Lapland
49707318616,68.004652,26.905780,,Lapland,,Tampere
49707638392,68.004477,26.905305,,Lapland,,Tampere
49706782633,67.982597,26.855427,,Lapland,,Tampere
49676126433,66.543640,25.845994,Right now few days here.,Rovaniemi,Nivavaara,Lapland
49676125243,66.543640,25.845994,Right now few days here.,Rovaniemi,Nivavaara,Lapland
49673645596,68.215197,27.900138,Endless Forest,Sodankylä,Kakslauttanen,Lapland
49665606962,68.213197,27.843447,Winter Stream,Sodankylä,Kakslauttanen,Lapland
49647526018,66.552802,25.851877,20180131-_DSC2894 copy,Rovaniemi,Nivavaara,Lapland
49648343002,66.552802,25.851877,20180131-_DSC2901 copy,Rovaniemi,Nivavaara,Lapland
49648342772,66.549463,25.848402,20180131-_DSC2947 copy,Rovaniemi,Nivavaara,Lapland
49647525538,66.549463,25.848402,20180131-_DSC2954 copy,Rovaniemi,Nivavaara,Lapland
49633301972,66.542372,25.846244,20180129-_DSC2791 copy,Rovaniemi,Nivavaara,Lapland
49568457312,66.543597,25.848586,Polar Circle,Rovaniemi,Nivavaara,Lapland
49568217756,66.543597,25.848586,Julenissens verksted,Rovaniemi,Nivavaara,Lapland
49527923472,68.174377,27.103255,Finland,Sodankylä,Tankavaara,Lapland
49527185348,68.175141,27.104008,Finland,Sodankylä,Tankavaara,Lapland
49527697576,68.174780,27.106230,Finland,Sodankylä,Tankavaara,Lapland
49527697156,68.174927,27.107347,Finland,Sodankylä,Tankavaara,Lapland
49527918527,68.175880,27.107141,Finland,Sodankylä,Tankavaara,Lapland
49527918532,68.175880,27.107161,Finland,Sodankylä,Tankavaara,Lapland
49527181483,68.175872,27.107163,Finland,Sodankylä,Tankavaara,Lapland
49527181423,68.175819,27.107050,Finland,Sodankylä,Tankavaara,Lapland
49527917237,68.176138,27.104452,Finland,Sodankylä,Tankavaara,Lapland
49527916887,68.176605,27.103150,Finland,Sodankylä,Tankavaara,Lapland
49527179863,68.177375,27.102133,Finland,Sodankylä,Tankavaara,Lapland
49527916212,68.175872,27.107122,Finland,Sodankylä,Tankavaara,Lapland
49476715698,66.543438,25.846847,der Arctic Circle bei Rovaniemi (© Buelipix),Rovaniemi,Nivavaara,Lapland
49476715643,66.543775,25.847594,Santa Claus' Main Post Office (© Buelipix),Rovaniemi,Nivavaara,Lapland
49451305998,66.568288,25.827600,N39A6514,Rovaniemi,Nivavaara,Lapland
49451787321,66.568288,25.827600,N39A6503,Rovaniemi,Nivavaara,Lapland
49451787286,66.568288,25.827600,N39A6476,Rovaniemi,Nivavaara,Lapland
49452018837,66.568288,25.827600,N39A6456,Rovaniemi,Nivavaara,Lapland
49451787071,66.568288,25.827600,N39A6426,Rovaniemi,Nivavaara,Lapland
49451305413,66.568288,25.827600,N39A6383,Rovaniemi,Nivavaara,Lapland
49451305343,66.568288,25.827600,N39A6358,Rovaniemi,Nivavaara,Lapland
49451305168,66.568288,25.827600,N39A6341,Rovaniemi,Nivavaara,Lapland
49452018267,66.568288,25.827600,N39A6339,Rovaniemi,Nivavaara,Lapland
49452018227,66.568288,25.827600,N39A6334,Rovaniemi,Nivavaara,Lapland
49452018112,66.568288,25.827600,N39A6517,Rovaniemi,Nivavaara,Lapland
49451786566,66.568288,25.827600,N39A6333,Rovaniemi,Nivavaara,Lapland
49452017782,66.568288,25.827600,N39A6609,Rovaniemi,Nivavaara,Lapland
49452017722,66.568288,25.827600,N39A6628,Rovaniemi,Nivavaara,Lapland
49451304528,66.568288,25.827600,N39A6634,Rovaniemi,Nivavaara,Lapland
49452017412,66.568288,25.827600,N39A6650,Rovaniemi,Nivavaara,Lapland
49385758658,67.592944,26.818452,EO-sans titre-230719-083.jpg,Sodankylä,Kersilö,Lapland
49386424617,67.687650,26.875975,EO-sans titre-230719-074.jpg,Sodankylä,Petkula,Lapland
49368729717,66.579280,26.010069,,Rovaniemi,Apukka,Lapland
49368051738,66.579127,26.009422,,Rovaniemi,Apukka,Lapland
49344210521,66.543801,25.848791,Lapland 2019,Rovaniemi,Nivavaara,Lapland
49311659928,66.568586,25.827966,N39A6515,Rovaniemi,Nivavaara,Lapland
49311651638,66.568288,25.827600,N39A6640,Rovaniemi,Nivavaara,Lapland
49263381686,66.557347,25.828492,Rovaniemi - Finlandia 09/12/2012,Rovaniemi,Nivavaara,Lapland
49268252616,66.609170,25.949943,Buon Natale!,Rovaniemi,,Lapland
49257661197,66.543211,25.843330,Santa Claus Village,Rovaniemi,Nivavaara,Lapland
49257634127,66.543203,25.842987,Shop,Rovaniemi,Nivavaara,Lapland
49241816831,66.715880,27.514314,Happiness in lying in the snow,Kemijärvi,Kallaanvaara,Lapland
49219432867,66.543801,25.848791,"Jacob.  Santa Claus Village,  Lapland.",Rovaniemi,Nivavaara,Lapland
49219206851,66.543801,25.848791,"Harry. Santa Claus Village, Lapland.",Rovaniemi,Nivavaara,Lapland
49218726758,66.543784,25.847868,Santa Claus main post office.,Rovaniemi,Nivavaara,Lapland
49219206291,66.543641,25.846323,"- 11° Celsius,  Santa Claus village.",Rovaniemi,Nivavaara,Lapland
49219205886,66.543784,25.847868,"Keeping warm. Santa  Claus village, Lapland 2019.",Rovaniemi,Nivavaara,Lapland
49219431422,66.543641,25.846323,"Arctic Circle, Santa Claus village, Rovaniemi, Lapland.",Rovaniemi,Nivavaara,Lapland
49219205406,66.543801,25.848791,"Fun in the snow. Santa Claus village, Rovaniemi, Lapland.",Rovaniemi,Nivavaara,Lapland
49218725688,66.543801,25.848791,"Fun in the snow, Santa Claus village,  Rovaniemi.",Rovaniemi,Nivavaara,Lapland
49219430827,66.543801,25.848791,"Fun in the snow.  Santa Claus village, Rovaniemi, Lapland.",Rovaniemi,Nivavaara,Lapland
49218725328,66.543801,25.848791,"Fun in the snow.  Santa Claus village,  Rovaniemi,  Lapland.",Rovaniemi,Nivavaara,Lapland
49218725048,66.544251,25.847514,The No. 8 bus,Rovaniemi,Nivavaara,Lapland
49209124038,67.365325,26.629322,015-Observatorio Geofísico de Sodankylä,Sodankylä,Tähtelä,Lapland
49209608491,67.365291,26.629813,017-Mitología de las auroras en un retablo,Sodankylä,Tähtelä,Lapland
49209608351,67.370622,26.622072,019-Ensalada y sopa de salmón,Sodankylä,Tähtelä,Lapland
49209123693,67.363177,26.623377,021-Antena radioastronómica,Sodankylä,Tähtelä,Lapland
49209829442,67.367500,26.630372,020-Antenas de telecomunicaciones,Sodankylä,Tähtelä,Lapland
49209123638,67.364025,26.630588,022-Antena radioastronómica (detalle),Sodankylä,Tähtelä,Lapland
49085689856,66.994011,26.356761,,Rovaniemi,Käyrämö,Lapland
49085689406,66.992469,26.353627,,Rovaniemi,Käyrämö,Lapland
49085180978,67.279755,26.688075,,Sodankylä,Takala,Lapland
49085180723,67.279188,26.687763,,Sodankylä,Takala,Lapland
49085685531,66.993011,26.354294,,Rovaniemi,Käyrämö,Lapland
49085899227,68.004477,26.905305,,Lapland,,Tampere
49085683176,68.004652,26.905780,,Lapland,,Tampere
49085173703,67.982597,26.855427,,Lapland,,Tampere
49039258812,66.543899,25.845019,Snowman world - Santa Claus village,Rovaniemi,Nivavaara,Lapland
49039257312,66.543899,25.845019,Snowman world - Santa Claus village,Rovaniemi,Nivavaara,Lapland
49027089738,66.566863,26.033347,,Rovaniemi,Apukka,Lapland
49027089673,66.566841,26.033419,,Rovaniemi,Apukka,Lapland
49027605906,66.566850,26.036366,,Rovaniemi,Apukka,Lapland
49027591791,66.566886,26.036750,,Rovaniemi,Apukka,Lapland
49027074873,66.566886,26.036763,,Rovaniemi,Apukka,Lapland
49027591351,66.566886,26.036725,,Rovaniemi,Apukka,Lapland
49027591381,66.566880,26.036775,,Rovaniemi,Apukka,Lapland
49025623836,66.566886,26.036788,,Rovaniemi,Apukka,Lapland
49025623841,66.566894,26.036775,,Rovaniemi,Apukka,Lapland
49025623296,66.566902,26.036761,,Rovaniemi,Apukka,Lapland
49025832337,66.566886,26.036783,,Rovaniemi,Apukka,Lapland
49025832322,66.566902,26.036772,,Rovaniemi,Apukka,Lapland
49025832207,66.566886,26.036733,,Rovaniemi,Apukka,Lapland
49025108593,66.566886,26.036744,,Rovaniemi,Apukka,Lapland
49025753912,66.566886,26.036791,,Rovaniemi,Apukka,Lapland
49025753667,66.566916,26.036750,,Rovaniemi,Apukka,Lapland
49025029253,66.566902,26.036761,,Rovaniemi,Apukka,Lapland
49025744527,66.566911,26.036780,,Rovaniemi,Apukka,Lapland
49012896812,68.106302,27.126013,Bric à brac finlandais,Sodankylä,Vuotso,Lapland
48964823897,67.418402,26.597366,,Sodankylä,Sodankylä,Lapland
48964093738,67.418402,26.583661,,Sodankylä,Sodankylä,Lapland
48964647011,67.418372,26.583491,,Sodankylä,Sodankylä,Lapland
48964823502,67.418311,26.583422,,Sodankylä,Sodankylä,Lapland
48945353033,66.581444,26.042427,,Rovaniemi,Apukka,Lapland
48946060512,66.602647,26.099916,,Rovaniemi,Apukka,Lapland
48945865956,66.591299,26.120827,,Rovaniemi,Vikajärvi,Lapland
48945865991,66.591294,26.120736,,Rovaniemi,Vikajärvi,Lapland
48926064531,66.564055,26.069027,,Rovaniemi,Apukka,Lapland
48925248688,66.567008,26.036330,,Rovaniemi,Apukka,Lapland
48922604643,66.566986,26.036275,,Rovaniemi,Apukka,Lapland
48922600843,66.567038,26.036488,,Rovaniemi,Apukka,Lapland
48923140261,66.566969,26.036247,,Rovaniemi,Apukka,Lapland
48922954042,66.567008,26.036313,,Rovaniemi,Apukka,Lapland
48922212873,66.566833,26.036697,,Rovaniemi,Apukka,Lapland
48917310853,66.566802,26.036177,,Rovaniemi,Apukka,Lapland
48917308578,66.566969,26.036275,,Rovaniemi,Apukka,Lapland
48917834511,66.566994,26.036400,,Rovaniemi,Apukka,Lapland
48917305473,66.566841,26.036383,,Rovaniemi,Apukka,Lapland
48917305533,66.566977,26.036430,,Rovaniemi,Apukka,Lapland
48917278443,66.567322,26.036675,,Rovaniemi,Apukka,Lapland
48917277933,66.566999,26.036291,,Rovaniemi,Apukka,Lapland
48917277488,66.567122,26.034480,,Rovaniemi,Apukka,Lapland
48918009527,66.567122,26.034297,,Rovaniemi,Apukka,Lapland
48918009532,66.567169,26.033930,,Rovaniemi,Apukka,Lapland
48918009462,66.567147,26.033972,,Rovaniemi,Apukka,Lapland
48918009497,66.567091,26.033688,,Rovaniemi,Apukka,Lapland
48917673577,66.566850,26.033369,,Rovaniemi,Apukka,Lapland
48917467881,66.566819,26.033388,,Rovaniemi,Apukka,Lapland
48917467061,66.566819,26.033372,,Rovaniemi,Apukka,Lapland
48916936778,66.566872,26.033394,,Rovaniemi,Apukka,Lapland
48916936763,66.566819,26.033333,,Rovaniemi,Apukka,Lapland
48916936718,66.566788,26.033233,,Rovaniemi,Apukka,Lapland
48917463281,66.566788,26.033188,,Rovaniemi,Apukka,Lapland
48917668742,66.567030,26.033530,,Rovaniemi,Apukka,Lapland
48917441061,66.566819,26.033133,,Rovaniemi,Apukka,Lapland
48916873278,66.566833,26.033272,,Rovaniemi,Apukka,Lapland
48915858331,66.566819,26.036850,,Rovaniemi,Apukka,Lapland
48915854751,66.566802,26.036177,,Rovaniemi,Apukka,Lapland
48781542766,67.020261,27.253249,,Pelkosenniemi,Pyhähuhta,Lapland
48756763708,66.560844,25.647836,IMG_6728,Rovaniemi,Nivankylä,Lapland
48750111571,68.114816,25.646988,"Renne - Rangifer tarandus (Pokka, Finlande) 30 juillet 2019",Kittilä,Pokka,Lapland
48679078218,66.628822,27.643550,Kalama tricornis,Kemijärvi,Isokylä,Lapland
48643248618,66.560816,25.646705,Lapland Forest,Rovaniemi,Nivankylä,Lapland
48556904951,66.577927,26.015147,@Apukka resort,Rovaniemi,Apukka,Lapland
48557033802,66.577927,26.015147,DSC02084,Rovaniemi,Apukka,Lapland
48543217001,67.178852,26.796536,A Living Dog,Sodankylä,Luosto,Lapland
48528467602,67.156141,26.959400,A Living Dog,Sodankylä,Luosto,Lapland
48528312991,67.155958,26.959183,A Living Dog,Sodankylä,Luosto,Lapland
48528312706,66.546422,25.859513,A Living Dog,Rovaniemi,Nivavaara,Lapland
48528466847,67.184597,26.953766,A Living Dog,Sodankylä,Luosto,Lapland
48528311981,67.154205,26.962188,A Living Dog,Sodankylä,Luosto,Lapland
48528466392,67.021966,27.192247,A Living Dog,Pelkosenniemi,Pyhähuhta,Lapland
48528311741,67.155636,26.960397,A Living Dog,Sodankylä,Luosto,Lapland
48528311256,67.185202,26.987827,A Living Dog,Sodankylä,Luosto,Lapland
48528465537,67.244911,26.815380,A Living Dog,Sodankylä,Takala,Lapland
48528310931,67.154122,26.962136,A Living Dog,Sodankylä,Luosto,Lapland
48528310766,67.154122,26.962136,A Living Dog,Sodankylä,Luosto,Lapland
48528310551,67.154158,26.961780,A Living Dog,Sodankylä,Luosto,Lapland
48528464942,67.154158,26.961780,A Living Dog,Sodankylä,Luosto,Lapland
48528309996,67.159913,26.914280,A Living Dog,Sodankylä,Luosto,Lapland
48528464357,67.159913,26.914280,A Living Dog,Sodankylä,Luosto,Lapland
48528464097,67.159611,26.914872,A Living Dog,Sodankylä,Luosto,Lapland
48528309231,67.185138,26.987641,A Living Dog,Sodankylä,Luosto,Lapland
48528308791,67.153980,26.962663,A Living Dog,Sodankylä,Luosto,Lapland
48528308281,67.154169,26.962041,A Living Dog,Sodankylä,Luosto,Lapland
48528460917,67.018277,27.233805,A Living Dog,Pelkosenniemi,Pyhähuhta,Lapland
48528460532,67.021213,27.225011,A Living Dog,Pelkosenniemi,Pyhähuhta,Lapland
48528306231,67.023163,27.215561,A Living Dog,Pelkosenniemi,Pyhähuhta,Lapland
48528460442,67.184783,26.987419,A Living Dog,Sodankylä,Luosto,Lapland
48528306061,67.185230,26.987602,A Living Dog,Sodankylä,Luosto,Lapland
48528305751,67.185230,26.987602,A Living Dog,Sodankylä,Luosto,Lapland
48528459962,67.155705,26.960497,A Living Dog,Sodankylä,Luosto,Lapland
48528305446,67.160122,26.914419,A Living Dog,Sodankylä,Luosto,Lapland
48528305266,67.159666,26.915852,A Living Dog,Sodankylä,Luosto,Lapland
48528305086,67.184597,26.953766,A Living Dog,Sodankylä,Luosto,Lapland
48528459292,67.156041,26.957355,A Living Dog,Sodankylä,Luosto,Lapland
50943555992,66.543237,25.843138,"Santa Claus Village, Arctic Circle Rovaniemi",Rovaniemi,Nivavaara,Lapland
49748479318,67.118138,26.417422,overflying Finland,Sodankylä,Vuojärvi,Lapland
49729987923,66.618541,26.183969,Z20_1231 LT,Rovaniemi,Vikajärvi,Lapland
49452018382,66.568288,25.827600,N39A6355,Rovaniemi,Nivavaara,Lapland
48964854137,67.418336,26.583524,,Sodankylä,Sodankylä,Lapland
48689207516,66.897883,26.198577,Korvala Sunset,Rovaniemi,Käyrämö,Lapland
48528467047,67.154738,26.961794,A Living Dog,Sodankylä,Luosto,Lapland
48528156982,67.066347,26.531372,A Living Dog,Sodankylä,Vuojärvi,Lapland
48528118157,67.100827,27.009347,A Living Dog,Sodankylä,Luosto,Lapland
48443396827,67.002313,27.211411,Behind the fell,Pelkosenniemi,Pyhähuhta,Lapland
48161328632,67.419444,26.606111,"Arrivati a Sodankylä, Lapponia finlandese",Sodankylä,,Lapland
48062967496,67.148475,26.926511,A Finnish local along the highway to Sodankyla,Sodankylä,,Lapland
40571589543,68.122480,27.365686,Pyhä-Nattanen,Sodankylä,,Lapin maakunta
47331498501,66.684405,26.706583,Nowhere,,,Lapin maakunta
47229743361,66.714187,27.063993,Night Watch,Kemimarvi,,Lapin maakunta
46097870274,67.023941,27.225547,Welcome to Pyhä.,Tunturikylä,,Lapin maakunta
31881550377,67.088619,27.047224,Reindeer park & restaurant Kopara,Pelkosenniemi,,Lapin maakunta
45877052355,67.160947,26.915877,Typical Lapland road,Sodankylä,,Lapin maakunta
45877051645,67.196127,26.792419,Lapland lunchtime,Sodankylä,,Lapin maakunta
46768125921,67.087780,27.057411,Ready for the reindeer ride,Pelkosenniemi,,Lapin maakunta
46768125831,67.087847,27.055363,Lapland reindeer in the snow,Pelkosenniemi,,Lapin maakunta
46768125801,67.088113,27.054302,Who's that over the fence?,Pelkosenniemi,,Lapin maakunta
46768125651,67.088127,27.054163,Lapland reindeer,Pelkosenniemi,,Lapin maakunta
31826504437,67.164988,26.968530,The elves' cabin,Luosto,,Lapin maakunta
31826504097,67.164977,26.968555,The Great Book of Nice Children,Luosto,,Lapin maakunta
31826503447,67.164888,26.968238,Snowy Lapland Road,Luosto,,Lapin maakunta
31826503307,67.164883,26.968219,Torches in the snow,Luosto,,Lapin maakunta
31826502057,66.559122,25.829261,Well-chilled jet fuel at Rovaniemi airport,Rovaniemen lentoasema,,Lapin maakunta
48528001456,67.190969,26.739463,A Living Dog,Sodankylä,Torvinen,Lapland
48528000706,67.185163,26.987269,A Living Dog,Sodankylä,Luosto,Lapland
48527999756,67.185222,26.987008,A Living Dog,Sodankylä,Luosto,Lapland
48528152302,67.184852,26.987097,A Living Dog,Sodankylä,Luosto,Lapland
48528151592,67.184838,26.986819,A Living Dog,Sodankylä,Luosto,Lapland
48528150632,67.244911,26.815380,A Living Dog,Sodankylä,Takala,Lapland
48528149717,67.159233,26.915583,A Living Dog,Sodankylä,Luosto,Lapland
48527993831,67.018277,27.233805,A Living Dog,Pelkosenniemi,Pyhähuhta,Lapland
48527991886,67.015897,27.209197,A Living Dog,Pelkosenniemi,Pyhähuhta,Lapland
48528143822,67.155997,26.957097,A Living Dog,Sodankylä,Luosto,Lapland
48528142622,67.155997,26.957097,A Living Dog,Sodankylä,Luosto,Lapland
48528140512,67.156402,26.958605,A Living Dog,Sodankylä,Luosto,Lapland
48528138387,67.155958,26.959183,A Living Dog,Sodankylä,Luosto,Lapland
48528137557,67.155958,26.959183,A Living Dog,Sodankylä,Luosto,Lapland
48528135882,67.155958,26.959183,A Living Dog,Sodankylä,Luosto,Lapland
48528134912,67.154263,26.962066,A Living Dog,Sodankylä,Luosto,Lapland
48527979606,67.154169,26.962041,A Living Dog,Sodankylä,Luosto,Lapland
48528133167,67.154038,26.962055,A Living Dog,Sodankylä,Luosto,Lapland
48528132462,67.154180,26.962061,A Living Dog,Sodankylä,Luosto,Lapland
48527976836,67.153997,26.962272,A Living Dog,Sodankylä,Luosto,Lapland
48527975871,67.154027,26.962088,A Living Dog,Sodankylä,Luosto,Lapland
48528129077,67.154033,26.962130,A Living Dog,Sodankylä,Luosto,Lapland
48527974021,67.154033,26.962130,A Living Dog,Sodankylä,Luosto,Lapland
48527973206,67.154097,26.962116,A Living Dog,Sodankylä,Luosto,Lapland
48528126877,67.154738,26.961794,A Living Dog,Sodankylä,Luosto,Lapland
48528125877,67.185113,26.986897,A Living Dog,Sodankylä,Luosto,Lapland
48528124732,67.184672,26.986886,A Living Dog,Sodankylä,Luosto,Lapland
48528123612,67.184675,26.987425,A Living Dog,Sodankylä,Luosto,Lapland
48527968166,67.184675,26.987425,A Living Dog,Sodankylä,Luosto,Lapland
48527966971,67.184675,26.987425,A Living Dog,Sodankylä,Luosto,Lapland
48528120357,67.184675,26.987425,A Living Dog,Sodankylä,Luosto,Lapland
48528119267,67.184936,26.987705,A Living Dog,Sodankylä,Luosto,Lapland
48479747902,67.922234,26.504644,Kongescepter - Pedicularis sceptrum-carolinum,Sodankylä,Peurasuvanto,Lapland
48479747447,67.922234,26.504644,Kongescepter - Pedicularis sceptrum-carolinum,Sodankylä,Peurasuvanto,Lapland
48345452791,66.543175,25.842955,Santa Claus Village,Rovaniemi,,Lapland
48345583022,66.543061,25.842350,,Rovaniemi,,Lapland
48345442636,66.543083,25.842463,,Rovaniemi,,Lapland
48345580532,66.543083,25.842450,,Rovaniemi,,Lapland
48345573437,66.543136,25.842672,,Rovaniemi,,Lapland
48345431816,66.543730,25.845861,The log cottage of Roosevelt,Rovaniemi,,Lapland
48345569407,66.543577,25.845863,,Rovaniemi,,Lapland
48345567027,66.543563,25.846666,,Rovaniemi,,Lapland
48345562667,66.543472,25.846800,,Rovaniemi,,Lapland
48345409336,66.543227,25.846266,Students,Rovaniemi,,Lapland
48345546722,66.543297,25.846122,,Rovaniemi,,Lapland
48345400361,66.543305,25.846111,Students,Rovaniemi,,Lapland
48345395596,66.543311,25.846091,Students,Rovaniemi,,Lapland
48345387301,66.543227,25.845930,Group of students,Rovaniemi,,Lapland
48337960271,66.543766,25.847343,Santa Claus Village,Rovaniemi,,Lapland
48274095532,68.122397,27.370494,IMG_20190709_094212,Sodankylä,,Lapland
48274095057,68.122222,27.370277,IMG_20190709_094153,Sodankylä,,Lapland
48274011026,68.122222,27.370277,IMG_20190709_094013,Sodankylä,,Lapland
48274094422,68.122499,27.370277,IMG_20190709_093607,Sodankylä,,Lapland
48274094132,68.122513,27.370466,IMG_20190709_093427,Sodankylä,,Lapland
48274092097,68.120780,27.362350,IMG_20190709_085608,Sodankylä,,Lapland
48274008006,68.109474,27.437205,IMG_20190708_194111,Sodankylä,,Lapland
48274007896,68.109466,27.437161,IMG_20190708_194123,Sodankylä,,Lapland
48274006641,68.109847,27.438702,IMG_20190708_192903,Sodankylä,,Lapland
48274090537,68.109841,27.438208,IMG_20190708_192922,Sodankylä,,Lapland
48274005146,68.109833,27.438672,IMG_20190708_192826,Sodankylä,,Lapland
48274088567,68.109780,27.438566,IMG_20190708_192813,Sodankylä,,Lapland
48274087692,68.109627,27.439036,IMG_20190708_175047,Sodankylä,,Lapland
48274087342,68.109619,27.439066,IMG_20190708_175111,Sodankylä,,Lapland
48263145611,67.984833,26.869108,IMG_20190628_210246,Lapland,,Tampere
48210733116,66.562111,25.670880,Looking back over the Arctic Circle,Rovaniemi,,Lapland
48210784657,66.851944,25.460500,4444,Rovaniemi,,Lapland
48204928211,66.543633,25.846188,nördliche Wendekreis,Rovaniemi,,Lapland
48174143267,66.544332,25.842633,At Napapiiri in Rovaniemi,Rovaniemi,,Lapland
48063063862,67.549094,26.337022,Stockwork quartz veining in subcrop (cracks and disruptions are from freeze thaw throw).,Sodankylä,,Lapland
