photo_ids,lats,longs,names,localities,neighbourhoods,regions
49580341658,62.458197,25.933969,Talwiajo Winter rally 2020_2020_02_08_0253,Laukaa,Kuusa,Central Finland
49580836626,62.458197,25.933969,Talwiajo Winter rally 2020_2020_02_08_0251,Laukaa,Kuusa,Central Finland
49581064317,62.458002,25.934155,Talwiajo Winter rally 2020_2020_02_08_0062,Laukaa,Kuusa,Central Finland
49580832151,62.458002,25.934155,Talwiajo Winter rally 2020_2020_02_08_0060,Laukaa,Kuusa,Central Finland
49579613536,62.626369,27.122400,,Suonenjoki,Suonenjoki,North Savo
49579613426,62.626369,27.122400,,Suonenjoki,Suonenjoki,North Savo
49579837187,62.626316,27.122508,,Suonenjoki,Suonenjoki,North Savo
49579611456,62.626358,27.122233,,Suonenjoki,Suonenjoki,North Savo
49573221753,62.891694,27.690202,,Kuopio,Kuopionlahti,North Savo
49571612701,62.892052,27.672494,Iced view,Kuopio,Kuopio,North Savo
49570109997,62.891491,27.634597,Office,Kuopio,Savilahti,North Savo
49562587272,62.456322,25.976608,Talwiajo Winter rally 2020_2020_02_08_0597m1,Laukaa,Kuusa,Central Finland
49562357541,62.456377,25.976997,Talwiajo Winter rally 2020_2020_02_08_0599,Laukaa,Kuusa,Central Finland
49562355761,62.457922,25.934105,Talwiajo Winter rally 2020_2020_02_08_0490,Laukaa,Kuusa,Central Finland
49562352536,62.458066,25.934194,Talwiajo Winter rally 2020_2020_02_08_0384,Laukaa,Kuusa,Central Finland
49562579907,62.457986,25.934047,Talwiajo Winter rally 2020_2020_02_08_0338,Laukaa,Kuusa,Central Finland
49562575187,62.458011,25.934180,Talwiajo Winter rally 2020_2020_02_08_0283,Laukaa,Kuusa,Central Finland
49562573807,62.457980,25.934100,Talwiajo Winter rally 2020_2020_02_08_0271,Laukaa,Kuusa,Central Finland
49562571882,62.457980,25.934100,Talwiajo Winter rally 2020_2020_02_08_0270,Laukaa,Kuusa,Central Finland
49562341346,62.457969,25.934333,Talwiajo Winter rally 2020_2020_02_08_0249,Laukaa,Kuusa,Central Finland
49562568352,62.457997,25.934150,Talwiajo Winter rally 2020_2020_02_08_0242,Laukaa,Kuusa,Central Finland
49562567097,62.458047,25.933927,Talwiajo Winter rally 2020_2020_02_08_0236,Laukaa,Kuusa,Central Finland
49562565507,62.458261,25.933955,Talwiajo Winter rally 2020_2020_02_08_0198,Laukaa,Kuusa,Central Finland
49562335191,62.458261,25.933955,Talwiajo Winter rally 2020_2020_02_08_0192,Laukaa,Kuusa,Central Finland
49561834068,62.458102,25.934208,Talwiajo Winter rally 2020_2020_02_08_0189,Laukaa,Kuusa,Central Finland
49562560872,62.458122,25.934252,Talwiajo Winter rally 2020_2020_02_08_0180,Laukaa,Kuusa,Central Finland
49561830698,62.457994,25.934091,Talwiajo Winter rally 2020_2020_02_08_0170,Laukaa,Kuusa,Central Finland
49562557992,62.457994,25.934091,Talwiajo Winter rally 2020_2020_02_08_0164,Laukaa,Kuusa,Central Finland
49561826253,62.457980,25.934144,Talwiajo Winter rally 2020_2020_02_08_0137,Laukaa,Kuusa,Central Finland
49562325006,62.457927,25.934194,Talwiajo Winter rally 2020_2020_02_08_0129,Laukaa,Kuusa,Central Finland
49562322416,62.457963,25.934144,Talwiajo Winter rally 2020_2020_02_08_0110,Laukaa,Kuusa,Central Finland
49562321701,62.458038,25.934188,Talwiajo Winter rally 2020_2020_02_08_0099,Laukaa,Kuusa,Central Finland
49562548682,62.458044,25.934091,Talwiajo Winter rally 2020_2020_02_08_0056,Laukaa,Kuusa,Central Finland
49562547812,62.457997,25.934069,Talwiajo Winter rally 2020_2020_02_08_0010,Laukaa,Kuusa,Central Finland
49562317061,62.457997,25.934069,Talwiajo Winter rally 2020_2020_02_08_0007,Laukaa,Kuusa,Central Finland
49561126342,61.738888,26.128611,20200219_210443,Joutsa,Joutsa,Central Finland
49560888026,61.738888,26.128611,20200219_210435,Joutsa,Joutsa,Central Finland
49560887891,61.738888,26.128611,20200219_210246,Joutsa,Joutsa,Central Finland
49560887786,61.738888,26.128611,20200219_210244,Joutsa,Joutsa,Central Finland
49560391668,61.739166,26.127777,20200219_132052,Joutsa,Joutsa,Central Finland
49560391508,61.741944,26.116944,20200219_132039,Joutsa,Joutsa,Central Finland
49561125147,61.741666,26.116666,20200219_130945,Joutsa,Joutsa,Central Finland
49560391023,61.744166,26.108888,20200219_124122,Joutsa,Joutsa,Central Finland
49561124732,61.742222,26.108333,20200219_124108,Joutsa,Joutsa,Central Finland
49560886381,61.742222,26.109444,20200219_123107,Joutsa,Joutsa,Central Finland
49560390508,61.742222,26.109444,20200219_123035,Joutsa,Joutsa,Central Finland
49561124147,61.742222,26.109444,20200219_122957,Joutsa,Joutsa,Central Finland
49560390293,61.742777,26.109166,20200219_122943,Joutsa,Joutsa,Central Finland
49560885851,61.736111,26.143611,20200218_172937,Joutsa,Joutsa,Central Finland
49560389238,61.736111,26.143611,20200218_172906,Joutsa,Joutsa,Central Finland
49561122842,61.736111,26.143611,20200218_172855,Joutsa,Joutsa,Central Finland
49560388483,61.736111,26.143611,20200218_172838,Joutsa,Joutsa,Central Finland
49560388348,61.742197,26.150488,20200218_172410,Joutsa,Joutsa,Central Finland
49560884031,61.742222,26.149722,20200218_172023,Joutsa,Joutsa,Central Finland
49561121612,61.742222,26.150555,20200218_171938,Joutsa,Joutsa,Central Finland
49560387348,61.735000,26.133055,20200218_170107,Joutsa,Joutsa,Central Finland
49561120977,61.738888,26.128611,20200218_163918,Joutsa,Joutsa,Central Finland
49560882361,61.738888,26.128611,20200218_094933,Joutsa,Joutsa,Central Finland
49560882126,61.739444,26.128611,20200218_094328,Joutsa,Joutsa,Central Finland
49560385673,61.738888,26.128611,20200218_094325,Joutsa,Joutsa,Central Finland
49561119392,61.738888,26.128611,20200218_094324,Joutsa,Joutsa,Central Finland
49561119062,61.738888,26.128611,20200218_094321,Joutsa,Joutsa,Central Finland
49557262131,62.457988,25.934019,Talwiajo Winter rally 2020_2020_02_08_0571,Laukaa,Kuusa,Central Finland
49557260671,62.457961,25.934211,Talwiajo Winter rally 2020_2020_02_08_0558,Laukaa,Kuusa,Central Finland
49557492697,62.458008,25.934119,Talwiajo Winter rally 2020_2020_02_08_0553,Laukaa,Kuusa,Central Finland
49557488197,62.457905,25.934158,Talwiajo Winter rally 2020_2020_02_08_0544,Laukaa,Kuusa,Central Finland
49557486827,62.457900,25.934105,Talwiajo Winter rally 2020_2020_02_08_0507,Laukaa,Kuusa,Central Finland
49556752578,62.457797,25.934627,Talwiajo Winter rally 2020_2020_02_08_0469,Laukaa,Kuusa,Central Finland
49557249911,62.457927,25.934122,Talwiajo Winter rally 2020_2020_02_08_0418,Laukaa,Kuusa,Central Finland
49556749068,62.457913,25.934172,Talwiajo Winter rally 2020_2020_02_08_0415,Laukaa,Kuusa,Central Finland
49557247341,62.457925,25.934133,Talwiajo Winter rally 2020_2020_02_08_0411,Laukaa,Kuusa,Central Finland
49556745638,62.457902,25.934113,Talwiajo Winter rally 2020_2020_02_08_0287,Laukaa,Kuusa,Central Finland
49544158457,62.457955,25.934036,Talwiajo Winter rally 2020_2020_02_08_0042,Laukaa,Kuusa,Central Finland
49543424113,62.457997,25.934013,Talwiajo Winter rally 2020_2020_02_08_0428,Laukaa,Kuusa,Central Finland
49540183556,62.100780,26.342961,XIX Kangasniemi Ralli,Kangasniemi,Makkola,Southern Savonia
49539791457,62.457988,25.934086,Talwiajo Winter rally 2020_2020_02_08_0005,Laukaa,Kuusa,Central Finland
49538348036,62.240036,25.752156,VR Dv12 2742,Jyväskylä,Tourula,Central Finland
49529947662,62.904111,27.647030,Joker - Portrait,Kuopio,Puijonlaakso,North Savo
49511445956,61.580907,27.222168,SM Vaakuna Ralli 2020,Mikkeli,Sokkala,Southern Savonia
49510936353,61.580835,27.222039,SM Vaakuna Ralli 2020,Mikkeli,Sokkala,Southern Savonia
49510935043,61.795847,27.078917,SM Vaakuna Ralli 2020,Mikkeli,Pöyry,Southern Savonia
49511441896,61.795624,27.075526,SM Vaakuna Ralli 2020,Mikkeli,Pöyry,Southern Savonia
49511441646,61.795644,27.075526,SM Vaakuna Ralli 2020,Mikkeli,Pöyry,Southern Savonia
49511441556,61.795619,27.075558,SM Vaakuna Ralli 2020,Mikkeli,Pöyry,Southern Savonia
49510309427,62.871563,27.636086,Sending Out the Last Rays,Kuopio,Särkiniemi,North Savo
49507239203,61.580856,27.222179,SM Vaakuna Ralli 2020,Mikkeli,Sokkala,Southern Savonia
49507748181,61.795604,27.075505,SM Vaakuna Ralli 2020,Mikkeli,Pöyry,Southern Savonia
49505063046,62.892367,27.678937,,Kuopio,Kuopio,North Savo
49496056217,62.904111,27.647030,Staircase,Kuopio,Puijonlaakso,North Savo
49495833361,62.904111,27.647030,Ha Ha Ha,Kuopio,Puijonlaakso,North Savo
49492590583,62.909234,27.654776,Puijo helmikuu 2020,Kuopio,Rypysuo,North Savo
49488833691,62.887830,27.662093,People on the ice of Valkeisenlampi,Kuopio,Huuhanmäki,North Savo
49486303328,62.909400,27.655259,Puijon auringonnousu helmikuu 2020,Kuopio,Rypysuo,North Savo
49477200646,61.704927,27.381430,abends beim Hotel Tertin Kartano (© Buelipix),Mikkeli,Norola,Southern Savonia
49472034258,62.891122,27.700602,Boats in the Kuopio harbour January 4,Kuopio,Väinölänniemi,North Savo
49469562072,62.892113,27.694794,Boats in the Kuopio harbour in January,Kuopio,Kuopionlahti,North Savo
49469244436,62.892113,27.694794,Boat in the Kuopio harbour January,Kuopio,Kuopionlahti,North Savo
49468856336,63.058772,27.679888,Mac Mini,Siilinjärvi,Kasurila,North Savo
49468497942,62.909117,27.658853,Puijo lumiset puut 2,Kuopio,Rypysuo,North Savo
49466619308,62.886725,27.686501,Ice walker,Kuopio,Kuopionlahti,North Savo
49451205047,62.925626,27.661610,Bowing Together,Kuopio,Pihlajaharju,North Savo
49444666141,62.925655,27.660881,Wood Sorrels,Kuopio,Pihlajaharju,North Savo
49439256577,63.058772,27.679888,Mr. Vans,Siilinjärvi,Kasurila,North Savo
49437470218,62.871362,27.638136,Coloured by the Setting Sun,Kuopio,Särkiniemi,North Savo
49430752801,62.891742,27.695503,Satama heijastelee kesää 2,Kuopio,Kuopionlahti,North Savo
49430975932,62.891742,27.695503,Satama tammikuu 2,Kuopio,Kuopionlahti,North Savo
49430750366,62.891190,27.695181,Satama tammikuu 2020,Kuopio,Kuopionlahti,North Savo
49420616237,62.819336,25.802041,Sunset / Päikeseloojang,Enekoski,Räihä,Central Finland
49420397211,62.819630,25.801275,Coffee break / Kohvipeatus,Enekoski,Räihä,Central Finland
49417917333,62.821164,27.014844,Starting Points,Kuopio,Jokiniemi,North Savo
49415714051,62.908892,27.653145,Puijo ilmakuva sumuaamu 3,Kuopio,Rypysuo,North Savo
49415919057,62.908892,27.653145,Puijo ilmakuva sumuaamu 4,Kuopio,Rypysuo,North Savo
49415917727,62.908892,27.653145,Puijo ilmakuva sumuaamu 5,Kuopio,Rypysuo,North Savo
49415706416,62.909899,27.654561,Puijo ilmakuva sumuaamu 7,Kuopio,Rypysuo,North Savo
49404210711,61.689058,27.257713,Cave of Sparks,Mikkeli,Nuijamies,Southern Savonia
49404167827,62.889253,27.696694,Reflection on ice,Kuopio,Väinölänniemi,North Savo
49400965907,61.689058,27.257713,Caveye,Mikkeli,Nuijamies,Southern Savonia
49384829948,63.058772,27.679888,Heta's favourite toy,Siilinjärvi,Kasurila,North Savo
49371756022,62.907280,27.660977,Moon and Puijo tower,Kuopio,Peipposenrinne,North Savo
49367722421,63.058955,27.679536,The gamer,Siilinjärvi,Kasurila,North Savo
49366001412,62.909400,27.655259,Moon over Puijo tower,Kuopio,Rypysuo,North Savo
49365820862,62.904111,27.647030,Rough Grind - Portrait,Kuopio,Puijonlaakso,North Savo
49365820592,62.904111,27.647030,Rough Grind - Doors,Kuopio,Puijonlaakso,North Savo
49365606881,62.904111,27.647030,Rough Grind - Music Chair,Kuopio,Puijonlaakso,North Savo
49363439461,62.878446,27.468738,The Edge,Kuopio,Mömmölänlahti,North Savo
49361796853,62.901875,27.682821,Full moon and Puijo tower,Kuopio,Linnanpelto,North Savo
49358261692,62.909439,27.655248,Sunrise over lake Kallavesi and city of Kuopio,Kuopio,Rypysuo,North Savo
49357452493,62.917020,27.361600,Growing Space,Kuopio,Mömmölänlahti,North Savo
49347234701,62.886324,27.458546,Deep In My Dreams,Kuopio,Mömmölänlahti,North Savo
49561123787,61.736111,26.143611,20200218_173004,Joutsa,Joutsa,Central Finland
49557491332,62.458066,25.934111,Talwiajo Winter rally 2020_2020_02_08_0550,Laukaa,Kuusa,Central Finland
49557245656,62.457761,25.934113,Talwiajo Winter rally 2020_2020_02_08_0296,Laukaa,Kuusa,Central Finland
49557474477,62.457977,25.934155,Talwiajo Winter rally 2020_2020_02_08_0066,Laukaa,Kuusa,Central Finland
49556741178,62.458019,25.934111,Talwiajo Winter rally 2020_2020_02_08_0052,Laukaa,Kuusa,Central Finland
49556739833,62.457991,25.934069,Talwiajo Winter rally 2020_2020_02_08_0029,Laukaa,Kuusa,Central Finland
49556739213,62.457988,25.934197,Talwiajo Winter rally 2020_2020_02_08_0022,Laukaa,Kuusa,Central Finland
49556737703,62.458005,25.934083,Talwiajo Winter rally 2020_2020_02_08_0012,Laukaa,Kuusa,Central Finland
49556534796,62.887126,27.854429,Lake Kallavesi,Kuopio,Kurkiharju,North Savo
49553419118,62.458055,25.934227,Talwiajo Winter rally 2020_2020_02_08_0093,Laukaa,Kuusa,Central Finland
49554153977,62.458055,25.934227,Talwiajo Winter rally 2020_2020_02_08_0092,Laukaa,Kuusa,Central Finland
49553412048,62.456416,25.976402,Talwiajo Winter rally 2020_2020_02_08_0592,Laukaa,Kuusa,Central Finland
49553905271,62.456408,25.976655,Talwiajo Winter rally 2020_2020_02_08_0591,Laukaa,Kuusa,Central Finland
49553409628,62.458008,25.934272,Talwiajo Winter rally 2020_2020_02_08_0078,Laukaa,Kuusa,Central Finland
49553902361,62.458008,25.934272,Talwiajo Winter rally 2020_2020_02_08_0081,Laukaa,Kuusa,Central Finland
49548604328,63.058588,27.680005,Peanuts in a bowl,Siilinjärvi,Kasurila,North Savo
49547500778,62.891491,27.634597,Some green stuff for the office,Kuopio,Savilahti,North Savo
49543438648,62.457947,25.934013,Talwiajo Winter rally 2020_2020_02_08_0032,Laukaa,Kuusa,Central Finland
49543438463,62.457947,25.934013,Talwiajo Winter rally 2020_2020_02_08_0033,Laukaa,Kuusa,Central Finland
49544163817,62.457947,25.934013,Talwiajo Winter rally 2020_2020_02_08_0034,Laukaa,Kuusa,Central Finland
49543437483,62.457947,25.934013,Talwiajo Winter rally 2020_2020_02_08_0035,Laukaa,Kuusa,Central Finland
49543437338,62.457947,25.934013,Talwiajo Winter rally 2020_2020_02_08_0036,Laukaa,Kuusa,Central Finland
49543437068,62.457955,25.934036,Talwiajo Winter rally 2020_2020_02_08_0037,Unknown,,Unknown
49543436733,62.457955,25.934036,Talwiajo Winter rally 2020_2020_02_08_0038,Laukaa,Kuusa,Central Finland
49544157447,62.457955,25.934036,Talwiajo Winter rally 2020_2020_02_08_0041,Laukaa,Kuusa,Central Finland
49544153407,62.458197,25.933969,Talwiajo Winter rally 2020_2020_02_08_0254,Laukaa,Kuusa,Central Finland
49543427333,62.458127,25.934011,Talwiajo Winter rally 2020_2020_02_08_0256,Unknown,,Unknown
49544145702,62.456322,25.976775,Talwiajo Winter rally 2020_2020_02_08_0610,Laukaa,Kuusa,Central Finland
49543917066,62.456319,25.976761,Talwiajo Winter rally 2020_2020_02_08_0616,Laukaa,Kuusa,Central Finland
49540409192,62.100780,26.342983,XIX Kangasniemi Ralli,Kangasniemi,Makkola,Southern Savonia
49540409082,62.100760,26.343026,XIX Kangasniemi Ralli,Kangasniemi,Makkola,Southern Savonia
49540183451,62.100770,26.342875,XIX Kangasniemi Ralli,Kangasniemi,Makkola,Southern Savonia
49539572421,62.456344,25.976730,Talwiajo Winter rally 2020_2020_02_08_0615,Laukaa,Kuusa,Central Finland
49539571071,62.457969,25.933972,Talwiajo Winter rally 2020_2020_02_08_0578,Laukaa,Kuusa,Central Finland
49539569851,62.457969,25.933972,Talwiajo Winter rally 2020_2020_02_08_0577,Laukaa,Kuusa,Central Finland
49539799377,62.457988,25.934019,Talwiajo Winter rally 2020_2020_02_08_0566,Laukaa,Kuusa,Central Finland
49539799282,62.457988,25.934019,Talwiajo Winter rally 2020_2020_02_08_0568,Laukaa,Kuusa,Central Finland
49539565901,62.457980,25.934266,Talwiajo Winter rally 2020_2020_02_08_0360,Laukaa,Kuusa,Central Finland
49539796392,62.457980,25.934266,Talwiajo Winter rally 2020_2020_02_08_0361,Laukaa,Kuusa,Central Finland
49539794872,62.458019,25.934061,Talwiajo Winter rally 2020_2020_02_08_0105,Laukaa,Kuusa,Central Finland
49539069018,62.458075,25.934116,Talwiajo Winter rally 2020_2020_02_08_0057,Laukaa,Kuusa,Central Finland
49539793587,62.458075,25.934116,Talwiajo Winter rally 2020_2020_02_08_0059,Laukaa,Kuusa,Central Finland
49539066643,62.457988,25.934086,Talwiajo Winter rally 2020_2020_02_08_0004,Laukaa,Kuusa,Central Finland
49524962246,63.021302,27.777600,Old gear bliss,Siilinjärvi,Rissala,North Savo
49523118816,62.226636,25.727834,mallards...,Jyväskylä,Ristonmaa,Central Finland
49512563376,62.850944,27.698372,Kuulat,Kuopio,Paloniemi,North Savo
49508033881,62.233344,25.730988,student centre (university of Jyväskylä),Jyväskylä,Jyvaskyla,Central Finland
49508209492,62.232929,25.730817,stairs,Jyväskylä,Jyvaskyla,Central Finland
49507727417,62.893271,27.676759,TORIKULMA,Kuopio,Kuopio,North Savo
49501131661,63.092980,27.626286,Haloilmiö,Siilinjärvi,Kirkonmäki,North Savo
49497919312,62.844575,27.698861,Raikas pakkaskeli,Kuopio,Keilanranta,North Savo
49482405712,62.242709,25.747436,,Jyväskylä,Nisula,Central Finland
49477422197,61.844541,26.232863,hölzerne Impressionen ... (© Buelipix),Joutsa,Mieskonmäki,Central Finland
49477200566,61.908761,26.918008,hölzerne Impressionen ... (© Buelipix),Mikkeli,Läsäkoski,Southern Savonia
49446774087,62.193361,25.718822,winter - Keljonkangas suburb...,Jyväskylä,Keljonkangas,Central Finland
49435042672,62.871993,27.633318,Home Street,Kuopio,Särkiniemi,North Savo
49434627716,62.487775,25.843141,Sunset_2020_01_24_0003,Laukaa,Ahola,Central Finland
49434627486,62.487836,25.843130,Sunset_2020_01_24_0002,Laukaa,Ahola,Central Finland
49434627011,62.487644,25.843191,Sunset_2020_01_24_0004,Laukaa,Ahola,Central Finland
49434849322,62.487644,25.843191,Sunset_2020_01_24_0005,Laukaa,Ahola,Central Finland
49434152773,62.487680,25.843152,Sunset_2020_01_24_0006,Laukaa,Ahola,Central Finland
49425346621,62.936972,27.404944,Melting in the Mouth,Kuopio,Lamperila,North Savo
49410321086,63.094708,27.618891,Onnellinen,Siilinjärvi,Kirkonmäki,North Savo
49399239848,62.821164,27.014844,Forming Up,Kuopio,Jokiniemi,North Savo
49390009323,62.925611,27.662222,Brightly Bowing Birch,Kuopio,Pihlajaharju,North Savo
49364142052,62.487722,25.845377,Penumbral Lunar Eclipse_2020_01_10_0070,Laukaa,Ahola,Central Finland
49364141977,62.487713,25.845397,Penumbral Lunar Eclipse_2020_01_10_0024,Laukaa,Ahola,Central Finland
49364141402,62.487705,25.845436,Penumbral Lunar Eclipse_2020_01_10_0028,Laukaa,Ahola,Central Finland
49364140982,62.487744,25.845475,Penumbral Lunar Eclipse_2020_01_10_0052,Laukaa,Ahola,Central Finland
49363467623,62.487722,25.845397,Penumbral Lunar Eclipse_2020_01_10_0049,Laukaa,Ahola,Central Finland
49363467508,62.487716,25.845372,Penumbral Lunar Eclipse_2020_01_10_0057,Laukaa,Ahola,Central Finland
49364140832,62.487716,25.845372,Penumbral Lunar Eclipse_2020_01_10_0059,Laukaa,Ahola,Central Finland
49363467313,62.487716,25.845377,Penumbral Lunar Eclipse_2020_01_10_0063,Laukaa,Ahola,Central Finland
49353472957,62.871935,27.635625,Autumn Leaves,Kuopio,Särkiniemi,North Savo
49352825396,63.058955,27.679536,Boards and helmet,Siilinjärvi,Kasurila,North Savo
49345515837,62.233184,25.935051,Sunrise!,Jyväskylä,Leppälahti,Central Finland
49338291553,62.236273,25.720131,BJR09 E2 JYP-288,Jyväskylä,Jyvaskyla,Central Finland
49338750921,62.236273,25.720131,BJR09 E2 JYP-291,Jyväskylä,Jyvaskyla,Central Finland
49338291533,62.236273,25.720131,BJR09 E2 JYP-290,Jyväskylä,Jyvaskyla,Central Finland
49338971767,62.236273,25.720131,BJR09 E2 JYP-292,Jyväskylä,Jyvaskyla,Central Finland
49338291388,62.236273,25.720131,BJR09 E2 JYP-293,Jyväskylä,Jyvaskyla,Central Finland
49338291328,62.236273,25.720131,BJR09 E2 JYP-294,Jyväskylä,Jyvaskyla,Central Finland
49338291298,62.236273,25.720131,BJR09 E2 JYP-295,Jyväskylä,Jyvaskyla,Central Finland
49338291233,62.236273,25.720131,BJR09 E2 JYP-296,Jyväskylä,Jyvaskyla,Central Finland
49338291158,62.236273,25.720131,BJR09 E2 JYP-297,Jyväskylä,Jyvaskyla,Central Finland
49338291098,62.236273,25.720131,BJR09 E2 JYP-298,Jyväskylä,Jyvaskyla,Central Finland
49338291038,62.236273,25.720131,BJR09 E2 JYP-299,Jyväskylä,Jyvaskyla,Central Finland
49338971392,62.236273,25.720131,BJR09 E2 JYP-300,Jyväskylä,Jyvaskyla,Central Finland
49338290953,62.236273,25.720131,BJR09 E2 JYP-301,Jyväskylä,Jyvaskyla,Central Finland
49338290873,62.236273,25.720131,BJR09 E2 JYP-302,Jyväskylä,Jyvaskyla,Central Finland
49338290833,62.236273,25.720131,BJR09 E2 JYP-303,Jyväskylä,Jyvaskyla,Central Finland
49338750336,62.236273,25.720131,BJR09 E2 JYP-304,Jyväskylä,Jyvaskyla,Central Finland
49338750311,62.236273,25.720131,BJR09 E2 JYP-305,Jyväskylä,Jyvaskyla,Central Finland
49338290788,62.236273,25.720131,BJR09 E2 JYP-306,Jyväskylä,Jyvaskyla,Central Finland
49338971082,62.236273,25.720131,BJR09 E2 JYP-307,Jyväskylä,Jyvaskyla,Central Finland
49338290693,62.236273,25.720131,BJR09 E2 JYP-308,Jyväskylä,Jyvaskyla,Central Finland
49338290668,62.236273,25.720131,BJR09 E2 JYP-309,Jyväskylä,Jyvaskyla,Central Finland
49338970957,62.236273,25.720131,BJR09 E2 JYP-310,Jyväskylä,Jyvaskyla,Central Finland
49338970827,62.236273,25.720131,BJR09 E2 JYP-312,Jyväskylä,Jyvaskyla,Central Finland
49338750056,62.236273,25.720131,BJR09 E2 JYP-311,Jyväskylä,Jyvaskyla,Central Finland
49338749971,62.236273,25.720131,BJR09 E2 JYP-313,Jyväskylä,Jyvaskyla,Central Finland
49338970712,62.236273,25.720131,BJR09 E2 JYP-314,Jyväskylä,Jyvaskyla,Central Finland
49338970652,62.236273,25.720131,BJR09 E2 JYP-315,Jyväskylä,Jyvaskyla,Central Finland
49338749816,62.236273,25.720131,BJR09 E2 JYP-316,Jyväskylä,Jyvaskyla,Central Finland
49338749721,62.236273,25.720131,BJR09 E2 JYP-317,Jyväskylä,Jyvaskyla,Central Finland
49338290123,62.236273,25.720131,BJR09 E2 JYP-319,Jyväskylä,Jyvaskyla,Central Finland
49338290163,62.236273,25.720131,BJR09 E2 JYP-318,Jyväskylä,Jyvaskyla,Central Finland
49338970332,62.236273,25.720131,BJR09 E2 JYP-320,Jyväskylä,Jyvaskyla,Central Finland
49338970247,62.236273,25.720131,BJR09 E2 JYP-321,Jyväskylä,Jyvaskyla,Central Finland
49338970207,62.236273,25.720131,BJR09 E2 JYP-323,Jyväskylä,Jyvaskyla,Central Finland
49338749466,62.236273,25.720131,BJR09 E2 JYP-322,Jyväskylä,Jyvaskyla,Central Finland
49338289938,62.236273,25.720131,BJR09 E2 JYP-324,Jyväskylä,Jyvaskyla,Central Finland
49338970122,62.236273,25.720131,BJR09 E2 JYP-326,Jyväskylä,Jyvaskyla,Central Finland
49338970077,62.236273,25.720131,BJR09 E2 JYP-327,Jyväskylä,Jyvaskyla,Central Finland
49338749286,62.236273,25.720131,BJR09 E2 JYP-328,Jyväskylä,Jyvaskyla,Central Finland
49338749211,62.236273,25.720131,BJR09 E2 JYP-329,Jyväskylä,Jyvaskyla,Central Finland
49338969762,62.236273,25.720131,BJR09 E2 JYP-331,Jyväskylä,Jyvaskyla,Central Finland
49338748996,62.236273,25.720131,BJR09 E2 JYP-332,Jyväskylä,Jyvaskyla,Central Finland
49338289498,62.236273,25.720131,BJR09 E2 JYP-333,Jyväskylä,Jyvaskyla,Central Finland
49338289463,62.236273,25.720131,BJR09 E2 JYP-334,Jyväskylä,Jyvaskyla,Central Finland
49338748911,62.236273,25.720131,BJR09 E2 JYP-335,Jyväskylä,Jyvaskyla,Central Finland
49338748851,62.236273,25.720131,BJR09 E2 JYP-336,Jyväskylä,Jyvaskyla,Central Finland
49338748781,62.236273,25.720131,BJR09 E2 JYP-337,Jyväskylä,Jyvaskyla,Central Finland
49338969372,62.236273,25.720131,BJR09 E2 JYP-339,Jyväskylä,Jyvaskyla,Central Finland
49338969297,62.236273,25.720131,BJR09 E2 JYP-342,Jyväskylä,Jyvaskyla,Central Finland
49338748516,62.236273,25.720131,BJR09 E2 JYP-344,Jyväskylä,Jyvaskyla,Central Finland
49338288953,62.236273,25.720131,BJR09 E2 JYP-345,Jyväskylä,Jyvaskyla,Central Finland
49338288948,62.236273,25.720131,BJR09 E2 JYP-346,Jyväskylä,Jyvaskyla,Central Finland
49338288903,62.236273,25.720131,BJR09 E2 JYP-347,Jyväskylä,Jyvaskyla,Central Finland
49338748336,62.236273,25.720131,BJR09 E2 JYP-348,Jyväskylä,Jyvaskyla,Central Finland
49338288803,62.236273,25.720131,BJR09 E2 JYP-349,Jyväskylä,Jyvaskyla,Central Finland
49338288723,62.236273,25.720131,BJR09 E2 JYP-350,Jyväskylä,Jyvaskyla,Central Finland
49338968807,62.236273,25.720131,BJR09 E2 JYP-352,Jyväskylä,Jyvaskyla,Central Finland
49338968872,62.236273,25.720131,BJR09 E2 JYP-351,Jyväskylä,Jyvaskyla,Central Finland
49338968637,62.236273,25.720131,BJR09 E2 JYP-354,Jyväskylä,Jyvaskyla,Central Finland
49338747951,62.236273,25.720131,BJR09 E2 JYP-355,Jyväskylä,Jyvaskyla,Central Finland
49338968432,62.236273,25.720131,BJR09 E2 JYP-357,Jyväskylä,Jyvaskyla,Central Finland
49338747716,62.236273,25.720131,BJR09 E2 JYP-358,Jyväskylä,Jyvaskyla,Central Finland
49338747621,62.236273,25.720131,BJR09 E2 JYP-360,Jyväskylä,Jyvaskyla,Central Finland
49338968187,62.236273,25.720131,BJR09 E2 JYP-361,Jyväskylä,Jyvaskyla,Central Finland
49338747511,62.236273,25.720131,BJR09 E2 JYP-362,Jyväskylä,Jyvaskyla,Central Finland
49338747321,62.236273,25.720131,BJR09 E2 JYP-365,Jyväskylä,Jyvaskyla,Central Finland
49338747341,62.236273,25.720131,BJR09 E2 JYP-364,Jyväskylä,Jyvaskyla,Central Finland
49338967947,62.236273,25.720131,BJR09 E2 JYP-366,Jyväskylä,Jyvaskyla,Central Finland
49338967837,62.236273,25.720131,BJR09 E2 JYP-368,Jyväskylä,Jyvaskyla,Central Finland
49338747001,62.236273,25.720131,BJR09 E2 JYP-370,Jyväskylä,Jyvaskyla,Central Finland
49338287318,62.236273,25.720131,BJR09 E2 JYP-371,Jyväskylä,Jyvaskyla,Central Finland
